marine_site_name,cbs_site_code,latitude,longitude,georegion,bioregion,mpa_designation,mpa_name,nms_name,asbs_name,island,state_province,survey_rep,year,species_lump,total_count,number_of_transects_sampled,est_swath_area_searched_m2,density_per_m2
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,1,2001,Pycnopodia helianthoides,0,11,348.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Dermasterias imbricata,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Evasterias troschelii,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Heliaster kubiniji,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Henricia spp,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Linckia columbiae,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Patiria miniata,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Pisaster giganteus,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Pisaster ochraceus,183,11,339.6,0.538869258
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,2,2002,Pycnopodia helianthoides,0,11,339.6,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Dermasterias imbricata,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Evasterias troschelii,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Heliaster kubiniji,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Henricia spp,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Linckia columbiae,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Patiria miniata,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Pisaster giganteus,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Pisaster ochraceus,95,11,348.9,0.272284322
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,3,2004,Pycnopodia helianthoides,0,11,348.9,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Dermasterias imbricata,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Evasterias troschelii,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Heliaster kubiniji,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Henricia spp,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Linckia columbiae,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Patiria miniata,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Pisaster giganteus,0,11,349.2,0
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Pisaster ochraceus,2,11,349.2,0.005727377
Johnsons Lee,202,33.90871811,-120.08629,CA Channel Islands North,Channel Islands North,NONE,NONE,Channel Islands NMS,San Miguel; Santa Rosa; and Santa Cruz Islands ASBS,Santa Rosa,California,4,2017,Pycnopodia helianthoides,0,11,349.2,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Dermasterias imbricata,77,11,288.4,0.266990291
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Evasterias troschelii,3,11,288.4,0.010402219
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Heliaster kubiniji,0,11,288.4,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Henricia spp,13,11,288.4,0.045076283
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Linckia columbiae,0,11,288.4,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Patiria miniata,0,11,288.4,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Pisaster giganteus,0,11,288.4,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Pisaster ochraceus,1600,11,288.4,5.547850208
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,1,2012,Pycnopodia helianthoides,7,11,288.4,0.024271845
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Dermasterias imbricata,7,11,297.6,0.023521505
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Evasterias troschelii,4,11,297.6,0.01344086
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Heliaster kubiniji,0,11,297.6,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Henricia spp,1,11,297.6,0.003360215
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Linckia columbiae,0,11,297.6,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Patiria miniata,0,11,297.6,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Pisaster giganteus,0,11,297.6,0
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Pisaster ochraceus,453,11,297.6,1.522177419
Kayak Island,3012,57.02249908,-135.35387,AK Southeast,Alaska to British Columbia,NONE,NONE,NONE,NONE,Kayak,Alaska,2,2018,Pycnopodia helianthoides,0,11,297.6,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Dermasterias imbricata,2,11,1800,0.001111111
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Evasterias troschelii,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Heliaster kubiniji,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Henricia spp,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Linckia columbiae,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Patiria miniata,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Pisaster giganteus,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Pisaster ochraceus,166,11,1800,0.092222222
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,1,2001,Pycnopodia helianthoides,0,11,1800,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Dermasterias imbricata,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Evasterias troschelii,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Heliaster kubiniji,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Henricia spp,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Linckia columbiae,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Patiria miniata,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Pisaster giganteus,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Pisaster ochraceus,1266,11,1934.4,0.654466501
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,2,2003,Pycnopodia helianthoides,0,11,1934.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Dermasterias imbricata,2,11,1822.4,0.001097454
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Evasterias troschelii,0,11,1822.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Heliaster kubiniji,0,11,1822.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Henricia spp,15,11,1822.4,0.008230904
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Linckia columbiae,0,11,1822.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Patiria miniata,0,11,1822.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Pisaster giganteus,0,11,1822.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Pisaster ochraceus,607,11,1822.4,0.333077261
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,3,2007,Pycnopodia helianthoides,0,11,1822.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Dermasterias imbricata,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Evasterias troschelii,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Heliaster kubiniji,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Henricia spp,3,11,1894.4,0.001583615
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Linckia columbiae,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Patiria miniata,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Pisaster giganteus,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Pisaster ochraceus,112,11,1894.4,0.059121622
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,4,2014,Pycnopodia helianthoides,0,11,1894.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Dermasterias imbricata,1,11,1918.4,0.000521268
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Evasterias troschelii,0,11,1918.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Heliaster kubiniji,0,11,1918.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Henricia spp,48,11,1918.4,0.025020851
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Linckia columbiae,0,11,1918.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Patiria miniata,0,11,1918.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Pisaster giganteus,0,11,1918.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Pisaster ochraceus,319,11,1918.4,0.166284404
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,5,2018,Pycnopodia helianthoides,0,11,1918.4,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Dermasterias imbricata,1,6,1057.6,0.000945537
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Evasterias troschelii,0,6,1057.6,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Heliaster kubiniji,0,6,1057.6,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Henricia spp,37,6,1057.6,0.034984871
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Linckia columbiae,0,6,1057.6,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Patiria miniata,0,6,1057.6,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Pisaster giganteus,0,6,1057.6,0
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Pisaster ochraceus,185,6,1057.6,0.174924357
Kibesillah Hill,12,39.60411835,-123.78887,CA North,WA Olympic Coast to San Francisco,NONE,NONE,NONE,NONE,Mainland,California,6,2020,Pycnopodia helianthoides,0,6,1057.6,0
La Bufadora,1001,31.72407913,-116.71423,MX Baja,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,Baja California,1,2003,Dermasterias imbricata,0,11,315.6,0
La Bufadora,1001,31.72407913,-116.71423,MX Baja,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,Baja California,1,2003,Evasterias troschelii,0,11,315.6,0
La Bufadora,1001,31.72407913,-116.71423,MX Baja,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,Baja California,1,2003,Heliaster kubiniji,0,11,315.6,0
La Bufadora,1001,31.72407913,-116.71423,MX Baja,Government Point to Mexico,NONE,NONE,NONE,NONE,Mainland,Baja California,1,2003,Henricia spp,0,11,315.6,0
